date,sentiment,positive,negative,neutral,count,asset_class
2011-05-20,0.8592,0.8929,0.0337,0.0734,1,commodity
2011-05-20,-0.4971638447246872,0.06814452941314532,0.5653083741378325,0.36654709895642906,26,equity
2011-05-21,-0.4400259668380022,0.09296406283974648,0.5329900296777487,0.37404589921236037,25,equity
2011-05-22,-0.3535547353327274,0.13279710456728935,0.4863518399000168,0.3808510463684797,25,equity
2011-05-23,0.2937,0.4178,0.1241,0.4581,1,commodity
2011-05-23,-0.44763423008127856,0.06273045519796702,0.5103646852792456,0.42690485801834327,26,equity
2011-05-24,-0.5315542278023293,0.051430202554911375,0.5829844303572407,0.3655853620372139,26,equity
2011-05-25,-0.3221139285283593,0.12743806194227475,0.44955199047063404,0.42300993540825754,26,equity
2011-05-26,-0.49624999999999997,0.0374,0.53365,0.42895,2,commodity
2011-05-26,-0.5024517932190344,0.06467710062861443,0.5671288938476489,0.3681940076729426,26,equity
2011-05-27,-0.5851,0.0212,0.6063,0.3726,1,commodity
2011-05-27,-0.44810531116448915,0.09072348339339861,0.5388287945578878,0.3704477079355946,26,equity
2011-05-28,-0.3491876481473446,0.07496982548385858,0.42415747363120315,0.5008727057278156,25,equity
2011-05-29,-0.35866756219416857,0.11971917133778334,0.4783867335319519,0.40189409971237183,25,equity
2011-05-30,-0.54842525113374,0.04927487079054117,0.5977001219242811,0.35302500054240227,25,equity
2011-05-31,-0.3807,0.0904,0.4711,0.4385,1,commodity
2011-05-31,-0.43076619781697023,0.05800678602491434,0.4887729838418846,0.4532202242945249,26,equity
2011-06-01,-0.03136666666666668,0.2346,0.266,0.4993666666666667,3,commodity
2011-06-01,-0.6377945341384754,0.03777655683314571,0.6755710909716212,0.2866523591085122,26,equity
2011-06-02,-0.21034999999999998,0.11015,0.3205,0.56935,2,commodity
2011-06-02,-0.5202924925475739,0.0425310953376958,0.5628235878852698,0.39464531652629375,26,equity
2011-06-03,-0.6234,0.05405,0.6775,0.26844999999999997,2,commodity
2011-06-03,-0.45909129161960804,0.06744393871094172,0.5265352303305497,0.4060208280212604,26,equity
2011-06-04,-0.37621535688638685,0.1044586556404829,0.48067401252686975,0.4148673465847969,25,equity
2011-06-05,0.2842,0.3533,0.0691,0.5777,1,commodity
2011-06-05,-0.21639368288218974,0.15325220119208097,0.36964588407427074,0.47710190698504445,25,equity
2011-06-06,-0.5972,0.0189,0.6162,0.3649,1,commodity
2011-06-06,-0.4932271889769114,0.08049709579119316,0.5737242847681046,0.3457786109871589,26,equity
2011-06-07,-0.0828,0.2690666666666666,0.3518333333333333,0.3791,3,commodity
2011-06-07,-0.338921409422675,0.14736822347801465,0.48628963290068966,0.3663421453764805,26,equity
2011-06-08,0.0153,0.0687,0.0534,0.878,1,commodity
2011-06-08,-0.4066267447689405,0.10037081291039403,0.5069975576793345,0.3926316357146089,26,equity
2011-06-09,0.5129,0.5753,0.0624,0.3624,1,commodity
2011-06-09,-0.4528963783970819,0.09850324708251999,0.5513996254796019,0.3500971388644897,26,equity
2011-06-10,-0.34085,0.1283,0.46914999999999996,0.40254999999999996,2,commodity
2011-06-10,-0.40256348001555753,0.07536786472281584,0.4779313447383734,0.4467007863120391,26,equity
2011-06-11,-0.4679625591263175,0.0979851807281375,0.565947739854455,0.3360670919716358,25,equity
2011-06-12,-0.39658973950892684,0.06840688541531563,0.4649966249242425,0.4665964913368225,25,equity
2011-06-13,-0.5195500000000001,0.03505,0.5547,0.41025,2,commodity
2011-06-13,-0.5424128767962639,0.07205893353630717,0.614471810332571,0.31346925921165025,26,equity
2011-06-14,-0.4411194585263729,0.08951717264090593,0.5306366311672789,0.37984619132028175,26,equity
2011-06-15,-0.33743333977718765,0.07174509161939988,0.40917843139658755,0.5190764757303091,26,equity
2011-06-16,-0.3420991681946012,0.09479899417895538,0.43689816237355655,0.4683028355670663,26,equity
2011-06-17,0.18839999999999998,0.35458,0.16618,0.47922000000000003,5,commodity
2011-06-17,-0.43299725730545247,0.05728347463390002,0.49028073193935245,0.4524357926387053,26,equity
2011-06-18,-0.41187005437910557,0.08958240434527397,0.5014524587243795,0.4089651341736317,25,equity
2011-06-19,0.4436,0.4826,0.039,0.4783,1,commodity
2011-06-19,-0.4681277319788933,0.11953590761870146,0.5876636395975947,0.29280044861137866,25,equity
2011-06-20,-0.4592129563411268,0.05769796443816561,0.5169109207792923,0.42539110593497753,26,equity
2011-06-21,0.4971,0.5418000000000001,0.044700000000000004,0.41355,2,commodity
2011-06-21,-0.37747135339304805,0.0889322987685983,0.46640365216164636,0.4446640551949923,26,equity
2011-06-22,0.5591,0.5809666666666667,0.021866666666666663,0.39713333333333334,3,commodity
2011-06-22,-0.40387896351516245,0.10683793909847736,0.5107169026136398,0.382445168197155,25,equity
2011-06-23,-0.4084793354312961,0.08482120315042826,0.49330053858172435,0.4218782778256215,26,equity
2011-06-24,-0.3967,0.08827499999999999,0.48497499999999993,0.42672499999999997,4,commodity
2011-06-24,-0.2834727535239206,0.1393553870371901,0.4228281405611107,0.43781647372704285,26,equity
2011-06-25,-0.21076368518173694,0.15285884104669095,0.3636225262284279,0.483518630862236,25,equity
2011-06-26,-0.3201938895881176,0.13840327657759188,0.4585971661657095,0.4029995585978031,25,equity
2011-06-27,-0.48872,0.09844,0.5871799999999999,0.31436000000000003,5,commodity
2011-06-27,-0.28248625295236707,0.14365737989115027,0.42614363284351736,0.4301989928174477,26,equity
2011-06-28,0.4888,0.5351,0.0463,0.4186,1,commodity
2011-06-28,-0.40168698282482534,0.09259226499125361,0.49427924781607896,0.4131284854733027,26,equity
2011-06-29,0.2864,0.3039,0.0176,0.6785,1,commodity
2011-06-29,-0.46011425590572447,0.059415230384239785,0.5195294862899643,0.4210552733678084,26,equity
2011-06-30,-0.3156,0.0975,0.4131,0.4893,1,commodity
2011-06-30,-0.30468914876333797,0.11536935011211497,0.42005849887545293,0.46457215985999656,26,equity
2011-07-01,-0.16059999999999997,0.2654666666666667,0.42606666666666665,0.3084,3,commodity
2011-07-01,-0.20678485220728013,0.1515468700000873,0.3583317222073674,0.4901213960435528,26,equity
2011-07-02,-0.5795692592859268,0.04841331355273724,0.6279825728386641,0.3236041101068258,25,equity
2011-07-03,-0.390671721547842,0.051233049370348456,0.44190477091819047,0.5068621888756752,25,equity
2011-07-04,0.066,0.085,0.019,0.896,1,commodity
2011-07-04,-0.14978942766785622,0.10087466537952423,0.25066409304738047,0.6484612432122231,25,equity
2011-07-05,0.4681,0.5045,0.0364,0.459,1,commodity
2011-07-05,-0.5434212640930827,0.04288984784999719,0.5863111119430798,0.37079905288723797,26,equity
2011-07-06,0.49415,0.5677000000000001,0.07355,0.35875,2,commodity
2011-07-06,-0.3772925165338585,0.09116351497001372,0.4684560315038722,0.44038046008119214,26,equity
2011-07-07,-0.4003,0.04185,0.44215000000000004,0.516,2,commodity
2011-07-07,-0.24643065953373916,0.0993219036338712,0.3457525631676103,0.5549255450549713,26,equity
2011-07-08,-0.37503662719749487,0.0700594878468949,0.4450961150443898,0.4848444009056458,26,equity
2011-07-09,0.5068,0.5342,0.0274,0.4384,1,commodity
2011-07-09,-0.5165989074483514,0.052659412138164045,0.5692583195865154,0.378082260787487,25,equity
2011-07-10,-0.24884310629218817,0.09780175756663084,0.346644863858819,0.5555533689260482,25,equity
2011-07-11,-0.6310230033973662,0.030253323260694742,0.6612763266580609,0.3084703370785484,26,equity
2011-07-12,-0.4992,0.0364,0.5356,0.4281,1,commodity
2011-07-12,-0.4756586424863109,0.04756819972625145,0.5232268422125623,0.4292049494643624,26,equity
2011-07-13,0.2630333333333333,0.44270000000000004,0.17973333333333333,0.37756666666666666,3,commodity
2011-07-13,-0.5091582661709533,0.07469402378998123,0.5838522899609345,0.34145368735950726,26,equity
2011-07-14,0.6053999999999999,0.6665,0.06104999999999999,0.2725,2,commodity
2011-07-14,-0.3510760126921993,0.1006167963003883,0.4516928089925876,0.4476903982173938,26,equity
2011-07-15,-0.1315,0.054,0.1855,0.7606,1,commodity
2011-07-15,-0.31368698401806444,0.10942634302549638,0.42311332704356086,0.46746032419972694,26,equity
2011-07-16,-0.37090399261564017,0.10551323100924492,0.4764172236248851,0.4180695491284132,25,equity
2011-07-17,0.2804,0.4528,0.1724,0.3749,1,commodity
2011-07-17,-0.47564967539316666,0.052966118208132684,0.5286157936012993,0.41841808753088117,24,equity
2011-07-18,0.44849999999999995,0.4902333333333333,0.041733333333333324,0.46799999999999997,3,commodity
2011-07-18,-0.5741999514329319,0.038623296619894415,0.6128232480528263,0.3485534522109307,26,equity
2011-07-19,-0.4352,0.07085,0.506,0.42315,2,commodity
2011-07-19,-0.5193444454254439,0.040447215728748306,0.5597916611541922,0.39976112429912275,26,equity
2011-07-20,0.188,0.25715,0.06925,0.6736,2,commodity
2011-07-20,-0.49219815651527965,0.0604662518733396,0.5526644083886192,0.3868693462931193,26,equity
2011-07-21,-0.09265000000000001,0.2425,0.3352,0.4223,2,commodity
2011-07-21,-0.42307526550184077,0.057833399050510846,0.4809086645523516,0.4612579397284068,26,equity
2011-07-22,-0.009349999999999997,0.26355,0.27290000000000003,0.46355,2,commodity
2011-07-22,-0.5879482689600152,0.029062738319715627,0.6170110072797308,0.35392626396452004,26,equity
2011-07-23,-0.47266452804207804,0.06715433865785599,0.539818866699934,0.3930267889797687,25,equity
2011-07-24,-0.20646490264683962,0.10441306859254837,0.310877971239388,0.5847089552879333,25,equity
2011-07-25,0.12106666666666666,0.3631333333333333,0.24203333333333332,0.3948666666666667,3,commodity
2011-07-25,-0.33790264722819513,0.07280278453030266,0.4107054317584978,0.5164917760456984,26,equity
2011-07-26,0.023599999999999993,0.27463333333333334,0.251,0.47436666666666666,3,commodity
2011-07-26,-0.28921149448993116,0.11846078316179606,0.4076722776517272,0.4738669260763205,26,equity
2011-07-27,0.4882,0.5168,0.0286,0.4546,1,commodity
2011-07-27,-0.20574369775847748,0.18020994774997234,0.3859536455084498,0.43383639162549603,26,equity
2011-07-28,0.18553333333333333,0.4197666666666667,0.2342666666666667,0.34593333333333337,3,commodity
2011-07-28,-0.4682467282534792,0.06181675138381811,0.5300634796372973,0.4081197795099937,26,equity
2011-07-29,0.1838,0.35519999999999996,0.1714,0.4734,3,commodity
2011-07-29,-0.23330705931696755,0.17568990749378616,0.4089969668107537,0.41531312752228516,26,equity
2011-07-30,-0.42273902006447317,0.10934329699724912,0.5320823170617223,0.35857438296079636,25,equity
2011-07-31,0.7022999999999999,0.72705,0.02475,0.24825,2,commodity
2011-07-31,-0.3539101038873196,0.0791701502725482,0.4330802541598678,0.48774958580732347,25,equity
2011-08-01,-0.41495000000000004,0.1078,0.52275,0.36945,2,commodity
2011-08-01,-0.4327236220885355,0.11434241763960856,0.547066039728144,0.33859154388595086,26,equity
2011-08-02,0.0773,0.3117666666666667,0.23446666666666668,0.45376666666666665,3,commodity
2011-08-02,-0.4038603531483274,0.13636576244607568,0.5402261155944031,0.3234081170879878,26,equity
2011-08-03,-0.25766666666666665,0.2118,0.46946666666666664,0.3187333333333333,3,commodity
2011-08-03,-0.38005827399543846,0.08253092644736171,0.46258920044280016,0.4548798775157103,26,equity
2011-08-04,0.08400000000000002,0.2836,0.1996,0.5168333333333334,3,commodity
2011-08-04,-0.46353347825173,0.11181051864360388,0.5753439968953339,0.3128454743956144,26,equity
2011-08-05,0.0555375,0.2715125,0.21596250000000003,0.5125124999999999,8,commodity
2011-08-05,-0.6300052066620153,0.03006026019843725,0.6600654668604525,0.30987426774719584,26,equity
2011-08-06,0.6816,0.7039,0.0223,0.2738,1,commodity
2011-08-06,-0.5098043110966682,0.07792050629854202,0.5877248173952103,0.33435468047857286,25,equity
2011-08-07,-0.1317,0.0768,0.2085,0.7147,1,commodity
2011-08-07,-0.41838465698063376,0.11337628219276667,0.5317609391734004,0.3548627732694149,25,equity
2011-08-08,0.06643749999999998,0.2926625,0.2262,0.481125,8,commodity
2011-08-08,-0.4434791235253215,0.07921447619222678,0.5226935997175483,0.3980919203649347,26,equity
2011-08-09,0.167375,0.30735,0.13997500000000002,0.55265,4,commodity
2011-08-09,-0.4342089735616285,0.08195865680821814,0.5161676303698466,0.40187370777130127,26,equity
2011-08-10,0.5409,0.5801,0.0392,0.3807,1,commodity
2011-08-10,-0.5082878639491705,0.04652572401727621,0.5548135879664466,0.39866068672675353,26,equity
2011-08-11,0.35390000000000005,0.39832500000000004,0.04445,0.5572,4,commodity
2011-08-11,-0.40992701021381295,0.06759225734724449,0.47751926756105745,0.45488847319323283,26,equity
2011-08-12,-0.33615,0.1582,0.49435,0.34745000000000004,2,commodity
2011-08-12,-0.33658129514123386,0.08401923436814776,0.4206005295093816,0.4953802366955922,26,equity
2011-08-13,-0.5573337281122803,0.03865519259124994,0.5959889207035303,0.3653558920323849,25,equity
2011-08-14,-0.335456382073462,0.10081683356314898,0.436273215636611,0.46290995463728907,25,equity
2011-08-15,0.4805,0.5172,0.0367,0.4461,1,commodity
2011-08-15,-0.39278354151890826,0.11784646910830186,0.5106300106272101,0.37152351166766423,26,equity
2011-08-16,0.285625,0.41659999999999997,0.130975,0.45245,4,commodity
2011-08-16,-0.4674875378751984,0.08529283894369236,0.5527803768188908,0.36192678287625313,26,equity
2011-08-17,0.22006666666666666,0.43716666666666665,0.2171,0.3457666666666666,3,commodity
2011-08-17,-0.4592701572423371,0.08479034696490718,0.5440605042072443,0.37114913675647515,26,equity
2011-08-18,0.32866666666666666,0.4044666666666667,0.07583333333333334,0.5197333333333333,3,commodity
2011-08-18,-0.27802382008387494,0.1116229652498777,0.38964678533375263,0.4987302446881166,26,equity
2011-08-19,0.79345,0.813,0.0196,0.1674,2,commodity
2011-08-19,-0.47155269362032415,0.11671415850520134,0.5882668521255254,0.2950189828872681,25,equity
2011-08-20,0.34823333333333334,0.4126,0.0643,0.5230666666666667,3,commodity
2011-08-20,-0.438777274005115,0.07387384217232466,0.5126511161774396,0.41347505450248717,25,equity
2011-08-21,0.3437,0.361,0.0173,0.6218,1,commodity
2011-08-21,-0.30443386744707823,0.10768007684499026,0.4121139442920685,0.48020597830414774,25,equity
2011-08-22,0.4939,0.5483,0.05445,0.3972,2,commodity
2011-08-22,-0.27899565583524794,0.06735113872071871,0.3463467945559667,0.5863020626398233,26,equity
2011-08-23,-0.3362,0.14513333333333334,0.4814,0.37346666666666667,3,commodity
2011-08-23,-0.29976004956719965,0.09705547254102734,0.396815522108227,0.506129020681748,26,equity
2011-08-24,-0.5405599999999999,0.03864,0.57918,0.38215999999999994,5,commodity
2011-08-24,-0.28618030142612183,0.11112845932634977,0.39730876075247157,0.4915627757660471,26,equity
2011-08-25,-0.28306,0.05449999999999999,0.33758,0.60798,5,commodity
2011-08-25,-0.37785802208460295,0.09286168812272641,0.47071971020732933,0.4364186063981973,26,equity
2011-08-26,0.073425,0.277775,0.204275,0.5179750000000001,4,commodity
2011-08-26,-0.3642818668785577,0.06748625166857472,0.4317681185471324,0.5007456439332321,26,equity
2011-08-27,-0.4503575334697962,0.07342869512736798,0.5237862285971642,0.40278507441282274,25,equity
2011-08-28,-0.5421693384647369,0.056188864707946776,0.5983582031726837,0.34545294210314753,25,equity
2011-08-29,0.1171875,0.2748125,0.157625,0.5675625,8,commodity
2011-08-29,-0.46742247281452787,0.08288432023702906,0.5503067930515569,0.36680888370252573,26,equity
2011-08-30,0.2795166666666667,0.42458333333333337,0.14504999999999998,0.43041666666666667,6,commodity
2011-08-30,-0.395208121671413,0.10340427438943432,0.49861239606084734,0.39798333323918855,26,equity
2011-08-31,0.7202000000000001,0.7446333333333334,0.024433333333333335,0.2309,3,commodity
2011-08-31,-0.49094087476483905,0.06990985052946669,0.5608507252943057,0.3692394212747996,26,equity
2011-09-01,-0.30346176397198665,0.1328938787158292,0.4363556426878159,0.43075049109756947,26,equity
2011-09-02,0.1506333333333333,0.2805166666666667,0.12991666666666665,0.58955,6,commodity
2011-09-02,-0.43415388275081146,0.05695237437836253,0.491106257129174,0.4519413678118816,26,equity
2011-09-03,0.7844,0.8028,0.0184,0.1787,1,commodity
2011-09-03,-0.20965220727026462,0.15199880313128233,0.36165101040154696,0.4863501895964146,25,equity
2011-09-04,-0.34444532308727505,0.08505899284034968,0.4295043159276247,0.485436679199338,25,equity
2011-09-05,0.0605,0.0834,0.0229,0.8937,1,commodity
2011-09-05,-0.31398610431700946,0.11153850987553597,0.4255246141925454,0.46293686524033545,25,equity
2011-09-06,0.4316,0.46545000000000003,0.03385,0.500725,4,commodity
2011-09-06,-0.4427972758690325,0.12306759037220708,0.5658648662412396,0.311067545428299,26,equity
2011-09-07,-0.11189999999999999,0.12985,0.241775,0.628375,4,commodity
2011-09-07,-0.45073766727000475,0.09605219304704896,0.5467898603170537,0.3571579380390736,26,equity
2011-09-08,0.410725,0.5018,0.09105,0.40715,4,commodity
2011-09-08,-0.37476710393093526,0.13609710853331938,0.5108642124642546,0.3530386859694353,26,equity
2011-09-09,-0.3437684255365569,0.14241675867770726,0.48618518421426415,0.3713980479022631,26,equity
2011-09-10,-0.3542711630091071,0.10226054914295674,0.45653171215206384,0.44120774269104,25,equity
2011-09-11,-0.4578808793053031,0.07856167677789927,0.5364425560832023,0.38499579206109047,25,equity
2011-09-12,-0.04206666666666666,0.2352,0.27726666666666666,0.48756666666666665,3,commodity
2011-09-12,-0.3983520444196004,0.07466196419241336,0.47301400861201376,0.45232403077758276,26,equity
2011-09-13,0.03225,0.29165,0.2594,0.44905,2,commodity
2011-09-13,-0.3919423736202029,0.08644034462766005,0.47838271824786294,0.4351769470824645,26,equity
2011-09-14,-0.5362,0.0212,0.5573,0.4215,1,commodity
2011-09-14,-0.5749122667341278,0.06663983501493931,0.6415521017490671,0.2918080587943013,26,equity
2011-09-15,-0.7294,0.013966666666666669,0.7433666666666667,0.24266666666666667,3,commodity
2011-09-15,-0.35267993832866734,0.11528772549130596,0.4679676638199733,0.41674460964993787,26,equity
2011-09-16,-0.4332,0.0669,0.5002,0.4329,1,commodity
2011-09-16,-0.49111988241426074,0.07722222357271956,0.5683421059869803,0.3544356685418349,26,equity
2011-09-17,-0.45347778268158434,0.07733838856220246,0.5308161712437868,0.39184544526040554,25,equity
2011-09-18,-0.33684295397251846,0.1250503583624959,0.46189331233501435,0.4130563344061375,25,equity
2011-09-19,-0.22736250000000005,0.1918125,0.41915,0.389025,8,commodity
